code,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
contactpose_fryingpan,0.28809908,0.1985116,0.7792547,-0.047269505,-0.5948297,-0.03530681,0.008881323,-0.43189713,-0.3386951,0.23666336,0.8449247,0.3032545,0.1607505,0.31771117,0.1653784,1.013794,0.3917904,-0.17901246,0.861473,0.12996136,-0.42641082,-0.30069724,-0.23073256,0.3519074,1.4403965,0.12872109,0.19272432,0.4491037,-0.05394236,0.35628006,0.13587832,0.012785758,-0.30481303,1.3247459,0.95481884,0.43791297,-0.3637533,-0.49499923,-0.19355911,0.516354,-0.25997233,-0.14344846,-0.023582451,0.025754897,0.33562642,0.60189116,1.3218246,0.7938262,0.072192095,0.5812123,-0.02915187,0.25265288,-0.6300427,-0.12261605,0.7940357,-0.2830493,0.06506452,0.819792,0.13208331,0.61803764,0.8888662,-0.50097525,0.292777,-0.16033068,-0.5227199,1.0907428,0.39266664,1.3288127,-0.2369729,0.28369322,0.83631027,-0.32896233,0.63377094,0.9634983,-0.35159466,0.28352,-0.30459815,0.082356796,0.26700023,-0.3023304,-0.013912108,0.51019114,0.09113933,0.49684876,0.018780518,0.47104684,-0.07925004,-0.16101675,0.26103905,1.3195035,0.3637526,1.0073287,0.53068167,-0.012197248,0.36391652,0.3020441,-0.24395989,-0.15875353,0.15465379,0.3751872,0.525294,0.4754572,0.91441643,0.28934133,0.21160465,0.7522159,-0.10242757,-0.089102864,-0.041232698,0.39941597,1.0547183,-0.50457144,0.37247044,0.26650703,0.034023523,-0.12611398,0.039774552,0.9885215,-0.10630095,-0.33554405,0.16007742,0.51272935,0.40470386,0.891031,-0.14540173,-0.11038948,-0.14784811,0.7701194
contactpose_gamecontroller,-0.094944656,0.36177325,0.37317428,0.25764725,0.076426886,0.5125061,0.06387451,0.39404514,-0.21158464,-0.17082511,0.013062034,0.08971703,0.14380948,0.5141175,0.42715132,0.43696153,-0.12004241,0.13481073,0.08137292,-0.074099295,-0.13156861,-0.20935862,0.3630895,0.17412734,0.38481256,0.10761893,-0.19116955,1.419466,0.47413135,0.055705234,0.017527698,0.17715284,0.32130063,0.013403859,-0.013338486,1.1909374,0.84016424,0.46644306,0.13928689,0.006076023,-0.15387326,1.1323208,0.0051928964,0.1696752,-0.06846629,-0.13314515,-0.29867223,0.1715214,0.20975718,-0.15603137,-0.06242257,0.12511893,0.8737312,-0.40834343,0.20566624,-0.49559313,0.027149577,0.2743848,0.3182999,0.7485635,-0.10596965,0.56263685,0.3686439,-0.30255607,0.27356187,0.14442532,-0.010393728,0.036188602,0.012552068,0.1695179,0.7980828,-0.515859,0.30897066,0.8489878,0.29408252,0.08636496,0.21543953,-0.027669195,0.22472143,0.71792734,1.166734,0.68582034,-0.21010542,0.4839995,-0.30967736,-0.1178601,-0.1704595,-0.20652999,0.44399872,-0.09721382,0.96142185,0.3984872,0.17738158,-0.16464517,0.2406465,0.39893365,0.0813424,0.2976976,0.46887487,-0.25956276,-0.169495,0.69444305,-0.03342548,-0.11232208,0.01909882,-0.039558493,0.30345422,0.69332755,-0.21435067,0.29182386,0.011264503,0.6657567,0.14439513,0.112487555,-0.07765438,-0.017229501,-0.108489715,0.16330834,0.34199548,0.30566552,0.30118012,0.7184769,0.3286986,1.0318491,-0.1429966,0.28364852,1.0987079,-0.29899698
contactpose_hammer,-0.020120617,0.31238025,0.76887465,1.0675181,-0.4263212,1.136968,0.06432852,0.6405936,0.6173543,0.36399135,0.32175162,-0.29385746,0.3353559,0.106620796,0.3544134,1.151442,0.29206094,0.026646055,0.0028342102,0.273503,0.8038687,0.51445264,0.07738869,-0.004956685,-0.09259756,0.22858301,-0.26186687,-0.024505746,-0.20830724,0.44186515,0.6121681,0.10744891,0.32877374,-0.27679533,-0.026312422,-0.044851836,-0.048670303,0.16550058,0.30620193,0.101563886,-0.055778883,-0.00912114,0.5084389,-0.13364267,0.89711744,0.076322064,0.060585007,-0.31080845,0.28726968,-0.08496638,0.21513051,0.336958,-0.12657987,0.50362486,-0.07472359,0.1544843,0.15288419,0.5915863,-0.16976425,0.3055235,0.30994934,1.1608542,0.98283476,0.33197334,-0.2123797,0.06477849,-0.025464498,1.0330269,0.45486414,0.33869752,-0.11109176,0.7139055,-0.24559133,0.5727302,0.09804489,0.18870002,0.7691123,0.35844415,0.10740833,0.32987583,0.53806204,-0.3093146,0.5370643,-0.19483942,-0.09459619,0.43690443,-0.22642379,-0.23821573,0.65341437,1.1422967,0.031730197,-0.1825023,0.2761788,-0.07470299,0.6151375,-0.077612974,0.69593906,0.26909456,0.005416654,0.6942416,0.19544858,0.39363927,-0.15142429,1.0724657,-0.14489159,-0.18851262,0.017247442,0.0047963625,-0.10948184,0.099859655,0.47474885,-0.30287325,0.006725583,0.12944125,1.101961,0.670316,0.18554235,-0.4613218,0.29518658,-0.11983714,0.08711761,0.46490714,0.84368217,-0.036283504,0.25232726,0.5239974,0.12984593,-0.053049974
contactpose_headphones,0.9281168,1.0531884,0.061606508,-0.041490253,0.19091797,0.061025545,0.09383437,-0.28381124,0.11687727,0.10979836,0.098368496,0.076264605,0.0629603,0.90896034,0.57023984,0.6527316,0.43207163,0.70562816,0.0026944466,0.83724755,0.33197966,0.2808681,0.07412688,0.12710008,0.09865344,0.069951445,-0.13697925,1.0246823,-0.062792316,0.47461495,0.10434342,0.089132056,-0.076528735,0.39359996,0.6443024,0.800408,-0.22255021,-0.25356096,-0.06987356,0.35609198,-0.363899,0.28126922,0.12020719,0.21603915,-0.008688896,0.051255487,0.5859834,-0.2403387,0.0064918883,-0.14075364,0.12956902,0.30610916,-0.16744214,0.17537053,0.90101886,-0.35696524,-0.18201092,0.08800947,0.06194107,-0.021369802,-0.43374372,-0.18161239,0.15326408,-0.4010279,-0.16302961,0.43877023,-0.0044970047,0.112428375,0.31685066,0.1930263,0.10292636,-0.36383733,0.07772555,-0.17562994,0.9891655,-0.0054036975,-0.29337922,-0.015043959,-0.17409824,0.46321115,0.7063227,0.32366055,0.01165952,-0.13581437,-0.05175743,-0.09073756,-0.1477024,-0.49677694,0.15961234,-0.15372518,0.114217065,0.081620865,0.33544588,-0.35445705,-0.023254601,0.08134068,0.87334955,0.015117589,0.21020201,-0.03422634,-0.10599251,0.6957053,0.034174677,0.12407746,-0.051908337,0.7824778,0.110872254,-0.058441564,0.06085147,0.93787014,-0.04945764,0.9839792,0.9872747,0.21808924,0.016247679,0.31970647,-0.022460766,-0.33316872,-0.5190865,-0.15619323,0.6501293,0.116574325,0.24832787,-0.024625685,0.05446314,0.37749204,1.0606846,0.60156924
contactpose_mouse,0.2781875,0.89085984,0.5987062,0.27982613,0.10714163,-0.33086202,0.5330416,0.084356695,0.113384634,0.60687673,0.4321221,0.38640863,0.14677146,0.56553423,0.21740891,0.42187154,0.15212138,-0.19014372,0.34149864,0.16862606,0.00010727346,-0.04829924,0.057857707,0.8207287,1.0885848,0.20637259,0.23697989,0.7184643,0.078704104,0.6722873,0.47479382,0.50647986,0.35947844,0.56106156,0.12373873,0.6191532,0.37800038,0.045770902,0.7857897,0.60129464,-0.11031148,0.1481806,0.25605467,0.7033664,0.2535895,0.2871285,0.2154713,0.0013749925,0.037961762,-0.110615686,0.6493283,0.31759876,-0.21247406,0.11444779,0.033416748,0.10095198,0.4464402,0.8122056,0.39479262,0.27348256,-0.13579305,0.06192523,0.045046575,-0.14155854,-0.3543873,0.82274574,0.42835748,0.7156651,0.2107506,0.7447684,0.5257124,-0.083430804,0.29403785,0.50880283,0.5050842,0.16245985,-0.15342423,0.18564622,0.5251988,0.428819,0.7239091,0.6745626,0.59388286,-0.1641251,-0.036967058,0.0014299154,0.17532793,-0.29375407,0.6146954,0.38690737,0.6804699,0.44837567,0.22409701,-0.0918729,0.28772876,0.114862904,0.19347776,-0.14597836,0.45885944,0.29686072,-0.0022024717,0.23515485,0.20829967,0.66785115,0.5209668,0.47929227,-0.15496698,0.8142141,0.03972183,0.3391052,0.45007354,0.044855393,-0.012487566,0.67933124,0.6253601,0.4184355,0.6391965,0.054525927,-0.17166339,0.09184222,0.6955806,0.4374812,0.73819345,0.15865138,0.3561401,0.46078247,0.95926386,0.63572145
contactpose_mug,0.12973695,0.9039466,0.66110015,0.17910118,0.27521035,0.4085426,0.020273931,-0.07037896,0.56675416,0.11841028,0.24840327,0.9391372,-0.092396714,0.3839232,-0.034766078,-0.058110394,0.1409593,-0.15644099,0.098355204,0.2289902,-0.24046749,-0.2783871,0.07648541,0.14765255,0.34954238,0.01269576,-0.21423942,0.65352064,-0.29935247,0.30457437,0.20379639,0.72557527,-0.09188226,0.22451714,0.13675195,1.0503303,-0.2238133,-0.29597774,0.20215848,0.42119375,0.8342934,0.44007096,0.8160918,0.23642409,0.081717215,0.5786356,0.057959132,-0.14933948,1.2148395,-0.37605533,0.2519032,-0.13106194,0.9041534,-0.05676107,-0.13306233,0.476404,0.951802,1.1723633,-0.010037069,0.48652166,0.5626104,0.122836575,0.26014215,-0.35489386,0.3967573,0.20863675,0.02000062,0.5452179,-0.03310445,0.36392993,-0.061887495,-0.07396966,0.7151971,-0.318272,0.835952,-0.08198192,0.5307274,-0.3428076,0.40756482,0.1622219,0.8167142,-0.05383737,0.027733121,0.05843794,-0.047328565,0.0723718,0.22254004,-0.21664336,0.6721147,0.6693286,0.17284115,-0.023924036,0.21544854,0.71004844,0.20704603,-0.20786107,-0.2060466,-0.0105417445,0.07860035,-0.10734633,0.58333135,0.85156375,0.17422247,0.14524224,-0.08347186,0.10485954,-0.06682885,0.61510307,-0.21550222,0.7312598,-0.3383755,-0.11639575,-0.027810683,0.972573,0.40204984,0.121088214,0.030066758,-0.44976363,0.35863113,0.46503368,0.22275946,0.7435622,0.41360036,-0.06041021,0.20282698,0.6742337,0.33826995,0.03294153
contactpose_phone,0.3585927,0.61347634,0.29403955,0.6271843,-0.32253352,-0.24193403,0.8865164,0.38815612,0.16679206,0.36749,0.7655015,-0.07571787,0.27505407,0.47692412,0.1291636,0.30639496,0.4297254,-0.34731507,0.402491,-0.01958254,-0.115347,-0.052545253,-0.045278475,1.136894,1.1745259,0.4615566,-0.05647034,0.65722126,0.21142931,0.7086297,0.3627575,0.34808037,0.5980517,0.88293195,0.04440611,0.76481026,0.47472346,0.3637781,1.2647214,0.8644828,-0.058691278,-0.077187374,0.42719528,1.0046117,0.04092051,0.3183767,0.30982095,-0.0075232205,-0.16537204,0.36631462,0.71733844,0.54959124,-0.15713787,-0.09582026,0.42601264,0.38966238,0.5593965,0.9847324,0.27165857,0.7551162,0.18805535,0.24210668,0.36245066,-0.46177274,-0.4454253,1.3197465,0.71946156,0.73357564,-0.029602721,0.8975236,0.18139029,-0.13757703,0.33021381,0.36060166,0.54311484,0.062621556,-0.09623072,0.9412515,0.66427594,0.70442444,0.7464962,0.5660803,0.6122295,-0.44388688,0.04294798,-0.03798488,0.028959364,-0.26853034,0.3564606,0.38933522,0.8436034,0.45142326,0.36697608,-0.08700395,0.9342153,-0.06101223,0.5023558,-0.22802985,0.30916238,0.5998337,-0.15818098,0.20991354,0.40010977,0.8554627,0.6630797,1.0643789,-0.17177783,0.94970536,0.33018696,0.33249158,0.14970611,0.040592726,0.16804703,0.49559075,0.37031513,0.3810662,0.39785108,-0.079753235,-0.28532353,-0.16231635,0.4680186,0.2944868,0.9926024,0.012810007,0.11539229,0.54378104,1.2626837,0.7526811
contactpose_scissors,0.42104137,-0.07514021,-0.12637983,0.01950122,-0.47117347,0.04735349,0.10201837,-0.1083478,0.6501011,1.2784691,0.05672765,0.83193743,0.4538298,0.034345996,0.85213655,2.2254884e-05,0.12908375,-0.2776706,0.31421843,0.43444675,0.030844748,0.022599142,0.7732992,0.13847907,0.060513593,-0.02120015,0.2661848,0.5376553,0.44529957,0.91131586,1.0702738,0.06420526,-0.18173815,0.22655973,0.26745063,-0.18307969,-0.3927678,-0.1971711,0.37967417,0.2669348,-0.098382935,0.2774893,0.33060032,1.0271957,1.0898033,0.24965227,-0.1633431,0.6001622,-0.040844195,0.4817819,0.71206343,0.035329424,-0.33643124,-0.16601974,-0.05742438,0.08814034,-0.1886231,-0.11891143,0.12797113,0.07430652,-0.121247694,-0.029094763,0.35207897,0.11495211,0.14840987,0.28721744,-0.17941436,0.19397105,0.017307729,0.41096312,-0.111382194,-0.27348965,1.1884524,0.750416,-0.24835354,1.2201332,0.69671565,0.5990658,0.090008706,0.0055870526,0.3585711,0.07920936,0.16151536,-0.3857339,0.07642256,0.4304978,-0.40578753,-0.05078581,0.9921674,0.08675486,-0.205275,0.046323963,-0.0015316978,0.101241864,-0.16183907,0.1975433,-0.3817068,0.703772,-0.21491374,-0.5839317,-0.09273746,0.028962895,0.13343155,-0.7142185,0.19464196,0.31326395,0.13197428,0.14448641,0.05216386,0.17291991,0.24508539,-0.44319525,0.90579814,0.27710116,0.17567134,0.9841279,0.10974734,0.08644872,0.79250824,0.3204405,0.029543854,-0.04788824,0.27456316,-0.029084586,0.33869615,0.7060377,0.25370488,-0.074691154
contactpose_stapler,0.161908,0.3093233,0.17424507,0.27510256,-0.2508327,0.18714494,0.39004436,0.18907222,0.651027,0.6152485,0.07184461,0.12934527,0.16653557,-0.08276328,0.3296767,0.22927746,0.2582259,-0.23646522,0.07031907,0.06315705,0.34753358,-0.0052190702,0.83133054,0.16498002,0.5226893,0.15190804,-0.31644294,0.37702492,0.47073358,0.7902648,0.34662536,0.41103172,0.18158121,-0.101280935,-0.011182832,0.09117126,0.087320864,0.07447242,0.57000417,0.06043239,-0.08809327,0.37087715,0.54778934,0.31886363,0.9138519,0.26726174,-0.2592237,-0.22664753,0.062078126,0.48103178,0.5314178,0.2159122,-0.20274949,0.09374024,-0.06766066,0.64208794,0.1528461,0.2950546,0.22450976,0.20886172,-0.14261708,0.44584933,0.24728979,0.32788077,0.036260124,0.13343199,-0.1480876,0.09359754,0.4224589,0.35493937,0.0671655,-0.1314099,0.2824102,0.53413564,0.16648497,0.62001497,0.66524684,0.2475658,0.38177505,-0.022067327,0.88288563,0.13364893,0.5363037,-0.21826293,0.31616068,-0.07390553,-0.24825904,-0.024743961,0.43663314,0.91263646,0.14191602,0.10597702,0.2239332,0.28242922,0.29689348,0.49773404,0.22396824,0.43716916,0.24997514,0.43853122,0.8148921,0.06697233,-0.09196064,0.3998894,0.03833638,-0.032320954,0.2909554,0.47843957,0.17055295,0.17174315,0.33850434,-0.16277239,0.24145819,0.36438185,0.9175901,0.6524582,0.316757,-0.32984695,0.5611746,0.38162273,0.21517563,0.38436761,0.419487,-0.30563536,0.20138663,0.9102457,0.3805363,-0.011002075
contactpose_toothpaste,0.26015234,-0.4036787,0.5296018,-0.120539844,-0.13697167,-0.045712397,0.3075782,-0.17334515,-0.05432558,0.9468679,0.84318054,0.23024353,0.2724029,0.22757804,0.15631938,0.45819807,0.16376984,0.029605918,0.36992568,0.26694885,-0.0033793412,-0.03287265,0.5467335,0.43987402,0.6585691,0.28833604,0.563477,0.13194665,0.18085772,0.95173305,0.8526629,0.398482,-0.18487807,0.95795345,-0.06946549,0.23485143,0.14015853,-0.47951818,0.36742982,0.58741474,0.3502478,-0.17835914,0.13899298,0.74767715,0.6120264,-0.08470567,0.16592288,-0.12362153,-0.107966654,0.33328837,1.2009602,0.4579301,0.22360264,-0.19241035,0.60023534,0.32507637,0.103406176,-0.0442347,0.05811483,0.15824756,0.35832003,-0.21919607,0.6322488,0.3859717,-0.13343015,0.66337496,0.35671267,0.5323763,0.05649085,0.5978059,0.04974687,-0.24339396,0.75052804,0.2456276,-0.13871758,1.1114646,0.37906188,0.19518988,0.04230956,-0.17998248,0.35428718,0.16658674,0.59793204,0.063441,0.62104577,0.27438176,-0.07682116,-0.25127718,0.43903255,0.39714065,0.4862786,0.48058355,0.100799635,0.111632936,0.22888167,0.2088638,-0.13946392,0.25618517,0.5621918,-0.15868185,0.50824165,0.016759526,0.35052544,0.24110702,0.6353111,0.357448,-0.054310255,-0.33176637,0.4024382,0.12252869,-0.0036863387,0.01466253,0.3398258,0.27201098,0.5874632,-0.0121678095,0.63985956,-0.26035348,0.2807157,0.1570006,0.2713964,0.53356606,0.43588263,0.13455136,0.97245336,0.18495797,0.32519215,0.7796883
contactpose_utah_teapot,0.6876448,0.18466315,0.040109184,0.4648182,-0.27760094,-0.48814952,0.2550511,-0.15854874,0.6893938,0.14830431,0.27234104,0.37624544,-0.2691138,0.65381014,0.09937225,-0.30544096,0.95915073,-0.37868482,0.55182964,0.092200525,1.161882,-0.23033369,-0.10610788,0.030748766,0.026330978,0.15059835,-0.13492277,0.0070110844,-0.20853469,0.5239244,-0.026668899,0.51354647,0.31893307,0.44655606,0.3359608,-0.17544946,0.5793012,0.30396974,1.1056155,1.2727416,1.1974703,1.3408785,0.11926843,0.23979558,-0.07141685,1.4034015,-0.07971021,-0.017776003,0.30737633,-0.22677141,-0.030320896,0.055130504,1.7963741,0.86188865,0.7281499,0.76163405,0.9535613,1.289659,0.33246446,0.23198017,-0.46501356,0.05163392,0.24619645,-0.20084059,0.44066134,0.5006848,0.06601593,1.0756223,0.56143856,0.6191528,0.11105026,-0.42032623,0.1635328,-0.247767,-0.4223455,0.047912814,0.4534997,-0.32024473,-0.24558084,0.86015195,0.3870125,0.12349546,0.40458536,-0.19562247,-0.09335891,1.115849,-0.62785083,-0.16256747,0.1937083,0.14657946,0.9304956,0.37190878,0.04317628,0.58904624,0.49836305,0.01030425,-0.1464392,0.102465615,0.1888215,-0.24877717,0.14336209,0.13954899,0.9295522,-0.3160615,0.25944194,0.013768159,0.053815857,0.2891084,-0.35807702,0.46877676,-0.19420795,-0.40912452,-0.26657832,0.41707438,-0.27935046,1.3032486,0.012235321,-0.52517205,-0.4232379,0.12124496,0.91385883,-0.11926616,1.5818472,0.6227483,-0.13725811,-0.29419988,0.98077935,0.42475104
contactpose_waterbottle,0.083068,0.16186333,0.5264969,0.7173651,-0.37276912,0.0013891149,-0.07154533,-0.02336154,0.23538856,0.89002,1.2123828,-0.00087240525,0.36565286,0.7465586,0.11515343,0.2813126,-0.091773584,-0.33443817,1.1308408,0.13404125,-0.04575604,0.14870788,0.4651573,1.0386434,1.2460434,0.011401355,0.68111455,0.973809,-0.097443,1.5126919,1.246869,0.8916322,0.0279478,1.1566954,0.07311655,0.031902876,-0.17379305,-0.24154553,1.1315774,1.0117133,0.15197834,-0.2042157,0.06889838,0.61927664,0.29371762,0.096912615,0.49870864,-0.06429082,0.24765256,-0.2153143,1.4913582,0.8661165,0.024187919,-0.09775911,-0.03820702,-0.16682044,-0.077978246,0.23715732,0.26839775,-0.027023641,0.23738807,0.062148545,0.8227006,-0.11363073,-0.052599676,1.3746532,0.74996686,1.5458891,-0.1295035,1.3712044,0.4467616,-0.25293764,1.0095688,0.038573466,0.07951682,0.644091,0.14539859,-0.39546368,-0.3108886,0.23077366,0.269179,0.7817489,0.87443334,-0.5143567,0.7231509,0.09626713,0.4058231,-0.22717056,1.0734192,0.01663098,0.71740615,0.6766009,0.09199855,0.029805444,0.3220391,-0.034021974,-0.07442711,-0.25185716,0.709184,-0.3667339,0.3139524,0.23567404,0.5712167,0.80593693,0.45961192,0.13089,0.04999155,-0.3700947,0.019683475,-0.0052580237,0.19629581,-0.37763736,0.048476685,0.77924937,0.30469906,0.12768918,1.0105069,-0.037684504,-0.1449304,0.0053403936,0.5626549,0.4202645,0.9694755,0.03236292,0.45604098,0.055415712,0.54904956,1.0570304
contactpose_wineglass,0.25168043,0.14796206,0.042860497,1.1055751,-0.53504735,0.8079083,-0.01704082,1.1182905,1.1141083,0.08239169,0.7534354,0.26356283,0.99896127,0.46565226,0.63536906,0.09857466,0.114785716,-0.076070055,0.27535388,-0.018014673,-0.02399386,0.8363003,0.18555331,0.48945355,0.43773347,-0.0027871914,-0.37013465,0.17187351,0.48729312,0.5537224,0.4615771,0.24954669,0.025758434,0.77402514,0.47973585,0.015231107,-0.14891936,0.23753461,0.8150906,0.3177054,0.037722275,0.019234464,0.07413477,0.8431448,0.13831796,0.15256205,0.83950526,-0.26898798,0.42396972,-0.15863651,0.5312543,0.58169556,0.34176862,-0.24082172,0.3297636,-0.035343822,0.9688786,0.91501695,0.013236239,0.70346797,0.9580852,0.62105554,0.94020724,0.136139,-0.0727906,1.732553,0.22623543,0.7318429,0.5602803,1.0236208,0.47160012,-0.27272025,0.4936051,0.69890416,0.48956323,-0.049032025,0.17834514,0.8345619,-0.3899234,0.37525436,0.5427861,0.08666944,0.28622186,-0.39302617,0.62344396,-0.07608998,-0.34341073,-0.40848017,0.93433785,0.16137226,0.18513562,0.8132079,0.33474183,-0.3529489,0.69728255,-0.21431002,0.61847943,-0.122783735,1.0869164,-0.30918732,0.41060463,0.21001405,0.06354033,0.4007369,0.05160091,0.29071572,-0.113778144,0.44230923,0.5008908,0.783401,0.5749289,0.03759262,0.08103816,0.18145905,-0.06533681,0.11974912,0.3429379,-0.41355374,-0.11053158,0.4381459,0.23763424,0.31607845,0.48578128,-0.23183697,0.18027589,0.207463,0.22690564,0.43065563
cup_s101,-0.021039236,0.5183167,0.89471674,0.2393334,0.008704793,-0.17843357,-0.043545745,-0.081244335,0.62342477,0.6545834,0.17726399,0.92211366,0.21516491,0.13350338,0.18566558,-0.011240467,-0.10504095,0.16935213,0.17928542,0.14326434,-0.34215692,0.048900783,-0.009811081,1.0030917,0.80935204,0.07035668,0.5502568,0.2536158,0.36636168,0.76747066,1.015106,0.7241603,0.03106625,0.48960897,-0.1384191,0.21290809,0.5551145,-0.14787656,0.9170974,0.4694804,0.14879395,0.49723324,0.16260818,0.5168964,0.50845325,0.10638642,-0.14924112,0.21143048,0.33121154,-0.28354353,0.46101677,-0.031215,-0.21013711,-0.07578987,-0.082731664,0.4411524,0.31420588,0.34532717,0.032520458,0.2369792,0.10429342,0.5140625,0.1109409,0.5072347,0.20500895,0.21566187,0.6140571,0.5880768,0.44274607,0.6425313,0.21449143,-0.123027146,0.78909296,0.6518811,0.13660266,0.5333876,0.41215116,0.40065905,0.7491972,0.2580683,0.57629955,0.2959959,0.01744298,0.17958017,0.006537698,0.084415294,-0.09875299,0.110618815,0.48690844,0.7123342,0.14181896,0.4736628,0.18730895,0.25381836,0.21124884,0.11410333,-0.1589191,0.21648568,0.17209065,0.50567615,-0.16331862,0.11548554,-0.25348756,0.5090717,0.3237786,0.39332655,-0.0040358906,0.5689191,-0.07756328,0.2833196,0.7351764,-0.16775784,-0.028488982,0.8201019,0.654116,0.33245906,0.3422577,0.025640715,0.12253007,0.54019684,0.22745636,0.31444594,0.5252661,0.30682266,0.51526284,1.1124543,0.37228933,0.18560609
cup_s103,-0.116774514,0.45003054,0.9337954,0.13266023,-0.0031787306,-0.13005197,0.2509407,-0.38858068,0.06616737,0.7478654,0.18744522,1.1201367,-0.11875723,0.26410306,-0.013951447,0.39020506,0.19028765,0.38884535,-0.04702078,0.27714512,-0.31027836,0.08940017,0.46658725,0.7188281,0.37898418,-0.07310772,0.56357026,0.53635716,0.55013096,0.2817833,0.7161613,0.89844424,-0.052504186,0.4369948,0.0060561374,0.39471656,0.57602125,-0.13978694,0.19835177,0.31725985,-0.098140895,0.7537911,0.11334297,0.5386438,-0.06271449,-0.24293181,-0.1677188,0.21416827,0.17449923,0.23865117,0.20096171,0.029432742,0.05239556,-0.054317363,-0.3405957,-0.14011042,0.142905,0.20959368,0.36687154,0.11422978,-0.0609114,0.10953309,0.09803214,0.24229278,0.015784543,-0.007980179,0.48603493,0.32266402,0.36852312,0.3863022,0.43829763,-0.17803383,0.6424342,0.4722397,0.20384495,0.5451163,-0.07206685,0.28504038,0.6598995,-0.017893419,0.13837212,0.5624092,0.16924676,0.50972056,0.09849738,0.007521741,-0.32612962,0.61039156,0.34193414,0.86607796,0.39529547,0.60256976,-0.16743423,0.67119735,0.04506815,0.21938762,-0.18279822,0.478549,0.24413958,0.3231952,0.2901889,0.38780755,-0.044331595,0.53418654,0.82891774,0.5015659,0.017615542,0.65087295,-0.07138468,0.30703515,0.55565065,-0.1431278,0.31115317,0.5837464,1.069252,-0.005654739,0.47502038,-0.06666131,-0.25228447,0.6759375,0.22324954,0.43553817,0.32173663,0.23406114,0.18900672,0.74467325,0.33398703,0.40030572
cup_s104,-0.14685857,0.37748632,0.36092228,0.47090626,-0.264492,-0.12173791,-0.27857995,-0.2224153,0.30237186,-0.116600275,0.07794842,0.73072225,0.17978592,0.16631925,-0.052619167,-0.15847847,0.06550997,0.19509602,-0.12815304,-0.11311175,-0.025665365,0.3138026,0.095196396,0.8428306,0.16660538,-0.032011285,0.38907242,0.2768003,0.5566689,0.30125454,0.67922723,1.0461519,-0.25779206,0.40914345,-0.03423424,0.024227314,0.35230106,-0.10533211,0.39052436,0.13744353,0.025055557,0.91401297,0.27000177,0.28170276,-0.16608523,-0.29248294,-0.16270977,0.46601743,0.13349496,0.08582894,0.005596962,0.02067939,0.19972873,0.24134392,-0.405796,-0.03256149,0.24090976,0.054185063,-0.1687592,0.17184742,0.0106878355,0.28776726,0.315731,0.22095823,0.29343635,-0.07511273,0.287108,0.3914035,0.6213637,0.46764025,0.6262841,-0.24808666,0.9223417,0.66293925,0.03313505,0.59438914,0.12702572,0.46037924,0.3326764,0.03567184,0.22832486,0.624895,0.3894025,0.11126781,0.07088163,-0.27654633,0.020676456,0.35997918,0.20706668,0.51703954,0.27079955,0.51985466,-0.25253934,0.76144034,0.3720594,-0.09689241,-0.019483928,0.5955654,0.30151474,0.45109493,-0.07603666,0.15968952,0.05807422,0.3773213,0.41314608,0.36621964,-0.080122665,0.95885,0.12540366,0.08279037,0.9599619,-0.2978635,-0.16453092,0.81656784,1.0544785,0.2870987,0.4142083,-0.2514387,-0.20116639,0.60045314,0.25915387,0.32578903,0.28747252,0.28375375,0.227906,0.6931896,0.27883688,0.17865823
