code,pose,category,intent,filepath,max_length,min_length,cluster,split
cylinder_bottle_s288,005224_liftup_s15288,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s288/005224_liftup_s15288.json,0.1574876,0.0419522,13,train
cylinder_bottle_s288,007680_liftup_s15288,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s288/007680_liftup_s15288.json,0.1574876,0.0419522,12,train
cylinder_bottle_s288,006440_use_s15288,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s288/006440_use_s15288.json,0.1574876,0.0419522,7,train
eyeglasses_maya_5,000176_use_o40204,eyeglasses,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/eyeglasses_maya_5/000176_use_o40204.json,0.1781165,0.058908,19,train
hammers_2,000002_handover_another_o22102,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/hammers_2/000002_handover_another_o22102.json,0.26942,0.0869231,10,train
hammers_2,000035_handover_another_o22102,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/hammers_2/000035_handover_another_o22102.json,0.26942,0.0869231,5,train
hammers_2,000035_handover_o22102,hammer,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/hammers_2/000035_handover_o22102.json,0.26942,0.0869231,10,train
hammers_2,000073_use_o22102,hammer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/hammers_2/000073_use_o22102.json,0.26942,0.0869231,5,train
hammers_2,000047_use_o22102,hammer,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/hammers_2/000047_use_o22102.json,0.26942,0.0869231,5,train
cylinder_bottle_s458,002149_handover_s15458,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/002149_handover_s15458.json,0.2114059999999999,0.1220304,1,train
cylinder_bottle_s458,002485_handover_another_s15458,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/002485_handover_another_s15458.json,0.2114059999999999,0.1220304,15,train
cylinder_bottle_s458,005772_handover_another_s15458,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/005772_handover_another_s15458.json,0.2114059999999999,0.1220304,5,train
cylinder_bottle_s458,003428_hold_s15458,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/003428_hold_s15458.json,0.2114059999999999,0.1220304,17,train
cylinder_bottle_s458,006160_liftup_s15458,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/006160_liftup_s15458.json,0.2114059999999999,0.1220304,17,train
cylinder_bottle_s458,006575_use_s15458,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s458/006575_use_s15458.json,0.2114059999999999,0.1220304,8,train
cameras_s121,000563_handover_another_s50121,cameras,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000563_handover_another_s50121.json,0.1608889,0.0745858,0,train
cameras_s121,000019_handover_another_s50121,cameras,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000019_handover_another_s50121.json,0.1608889,0.0745858,3,train
cameras_s121,000714_handover_s50121,cameras,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000714_handover_s50121.json,0.1608889,0.0745858,9,train
cameras_s121,000076_use_s50121,cameras,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000076_use_s50121.json,0.1608889,0.0745858,0,train
cameras_s121,000988_use_s50121,cameras,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000988_use_s50121.json,0.1608889,0.0745858,0,train
cameras_s121,000825_use_s50121,cameras,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000825_use_s50121.json,0.1608889,0.0745858,0,train
cameras_s121,001257_hold_s50121,cameras,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/001257_hold_s50121.json,0.1608889,0.0745858,3,train
cameras_s121,000348_hold_s50121,cameras,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cameras_s121/000348_hold_s50121.json,0.1608889,0.0745858,6,train
cylinder_bottle_s126,000928_hold_s15126,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/000928_hold_s15126.json,0.125826,0.0667818,6,train
cylinder_bottle_s126,000290_use_s15126,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/000290_use_s15126.json,0.125826,0.0667818,6,train
cylinder_bottle_s126,000759_use_s15126,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/000759_use_s15126.json,0.125826,0.0667818,6,train
cylinder_bottle_s126,006308_use_s15126,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/006308_use_s15126.json,0.125826,0.0667818,12,train
cylinder_bottle_s126,005894_liftup_s15126,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/005894_liftup_s15126.json,0.125826,0.0667818,4,train
cylinder_bottle_s126,001250_liftup_s15126,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/001250_liftup_s15126.json,0.125826,0.0667818,18,train
cylinder_bottle_s126,000594_liftup_s15126,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/000594_liftup_s15126.json,0.125826,0.0667818,6,train
cylinder_bottle_s126,001403_handover_another_s15126,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/001403_handover_another_s15126.json,0.125826,0.0667818,18,train
cylinder_bottle_s126,004037_handover_s15126,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s126/004037_handover_s15126.json,0.125826,0.0667818,0,train
teapot_7,000081_hold_o13107,teapot,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/teapot_7/000081_hold_o13107.json,0.232478,0.1462739,15,train
bottle_s139,001599_handover_another_s16139,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001599_handover_another_s16139.json,0.203544,0.0569318,17,train
bottle_s139,002236_handover_another_s16139,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/002236_handover_another_s16139.json,0.203544,0.0569318,14,train
bottle_s139,001059_handover_another_s16139,bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001059_handover_another_s16139.json,0.203544,0.0569318,14,train
bottle_s139,002370_use_s16139,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/002370_use_s16139.json,0.203544,0.0569318,14,train
bottle_s139,001556_use_s16139,bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001556_use_s16139.json,0.203544,0.0569318,6,train
bottle_s139,001211_hold_s16139,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001211_hold_s16139.json,0.203544,0.0569318,14,train
bottle_s139,000794_hold_s16139,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/000794_hold_s16139.json,0.203544,0.0569318,14,train
bottle_s139,001943_hold_s16139,bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001943_hold_s16139.json,0.203544,0.0569318,14,train
bottle_s139,001645_liftup_s16139,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/001645_liftup_s16139.json,0.203544,0.0569318,8,train
bottle_s139,000485_liftup_s16139,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/000485_liftup_s16139.json,0.203544,0.0569318,8,train
bottle_s139,000129_liftup_s16139,bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/bottle_s139/000129_liftup_s16139.json,0.203544,0.0569318,14,train
cylinder_bottle_s277,002411_handover_another_s15277,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/002411_handover_another_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,002250_handover_another_s15277,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/002250_handover_another_s15277.json,0.220706,0.0648160999999999,4,train
cylinder_bottle_s277,002066_handover_another_s15277,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/002066_handover_another_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,004797_use_s15277,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/004797_use_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,006429_use_s15277,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/006429_use_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,003594_use_s15277,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/003594_use_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,003056_liftup_s15277,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/003056_liftup_s15277.json,0.220706,0.0648160999999999,14,train
cylinder_bottle_s277,005213_liftup_s15277,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/005213_liftup_s15277.json,0.220706,0.0648160999999999,17,train
cylinder_bottle_s277,001608_liftup_s15277,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/001608_liftup_s15277.json,0.220706,0.0648160999999999,17,train
cylinder_bottle_s277,003328_hold_s15277,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s277/003328_hold_s15277.json,0.220706,0.0648160999999999,14,train
knife_s258,001980_use_s20258,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/001980_use_s20258.json,0.230285,0.0175673,7,train
knife_s258,000600_use_s20258,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/000600_use_s20258.json,0.230285,0.0175673,7,train
knife_s258,001123_use_s20258,knife,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/001123_use_s20258.json,0.230285,0.0175673,7,train
knife_s258,001740_handover_another_s20258,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/001740_handover_another_s20258.json,0.230285,0.0175673,7,train
knife_s258,002169_handover_s20258,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/002169_handover_s20258.json,0.230285,0.0175673,12,train
knife_s258,002390_handover_another_s20258,knife,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/knife_s258/002390_handover_another_s20258.json,0.230285,0.0175673,10,train
cylinder_bottle_s453,002663_handover_s15453,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/002663_handover_s15453.json,0.285239,0.0785039,2,test
cylinder_bottle_s453,002663_handover_another_s15453,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/002663_handover_another_s15453.json,0.285239,0.0785039,1,test
cylinder_bottle_s453,002322_handover_s15453,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/002322_handover_s15453.json,0.285239,0.0785039,15,test
cylinder_bottle_s453,003689_use_s15453,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/003689_use_s15453.json,0.285239,0.0785039,5,test
cylinder_bottle_s453,004937_use_s15453,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/004937_use_s15453.json,0.285239,0.0785039,17,test
cylinder_bottle_s453,002883_use_s15453,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/002883_use_s15453.json,0.285239,0.0785039,2,test
cylinder_bottle_s453,003424_hold_s15453,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/003424_hold_s15453.json,0.285239,0.0785039,15,test
cylinder_bottle_s453,005354_liftup_s15453,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/005354_liftup_s15453.json,0.285239,0.0785039,17,test
cylinder_bottle_s453,006155_liftup_s15453,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s453/006155_liftup_s15453.json,0.285239,0.0785039,17,test
mug_s190,008933_liftup_s10190,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/008933_liftup_s10190.json,0.1243712,0.081167,19,train
mug_s190,012583_liftup_s10190,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/012583_liftup_s10190.json,0.1243712,0.081167,4,train
mug_s190,027789_liftup_s10190,mug,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/027789_liftup_s10190.json,0.1243712,0.081167,16,train
mug_s190,011804_use_s10190,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/011804_use_s10190.json,0.1243712,0.081167,10,train
mug_s190,010510_use_s10190,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/010510_use_s10190.json,0.1243712,0.081167,0,train
mug_s190,006124_use_s10190,mug,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/006124_use_s10190.json,0.1243712,0.081167,18,train
mug_s190,017311_handover_another_s10190,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/017311_handover_another_s10190.json,0.1243712,0.081167,9,train
mug_s190,001106_handover_s10190,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/001106_handover_s10190.json,0.1243712,0.081167,19,train
mug_s190,022046_handover_another_s10190,mug,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/022046_handover_another_s10190.json,0.1243712,0.081167,9,train
mug_s190,010339_hold_s10190,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/010339_hold_s10190.json,0.1243712,0.081167,13,train
mug_s190,010824_hold_s10190,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/010824_hold_s10190.json,0.1243712,0.081167,4,train
mug_s190,021274_hold_s10190,mug,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/mug_s190/021274_hold_s10190.json,0.1243712,0.081167,9,train
cylinder_bottle_s230,004079_handover_s15230,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s230/004079_handover_s15230.json,0.1538222,0.0416808,0,test
cylinder_bottle_s230,005597_handover_s15230,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s230/005597_handover_s15230.json,0.1538222,0.0416808,8,test
cylinder_bottle_s230,004379_handover_another_s15230,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s230/004379_handover_another_s15230.json,0.1538222,0.0416808,8,test
cylinder_bottle_s230,003032_liftup_s15230,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s230/003032_liftup_s15230.json,0.1538222,0.0416808,12,test
cylinder_bottle_s591,006670_use_s15591,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/006670_use_s15591.json,0.240539,0.0679801,14,train
cylinder_bottle_s591,000433_use_s15591,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000433_use_s15591.json,0.240539,0.0679801,14,train
cylinder_bottle_s591,000906_use_s15591,cylinder_bottle,use,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000906_use_s15591.json,0.240539,0.0679801,15,train
cylinder_bottle_s591,001384_liftup_s15591,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/001384_liftup_s15591.json,0.240539,0.0679801,17,train
cylinder_bottle_s591,005452_liftup_s15591,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/005452_liftup_s15591.json,0.240539,0.0679801,17,train
cylinder_bottle_s591,000737_liftup_s15591,cylinder_bottle,liftup,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000737_liftup_s15591.json,0.240539,0.0679801,15,train
cylinder_bottle_s591,004626_handover_s15591,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/004626_handover_s15591.json,0.240539,0.0679801,5,train
cylinder_bottle_s591,000271_handover_another_s15591,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000271_handover_another_s15591.json,0.240539,0.0679801,17,train
cylinder_bottle_s591,000271_handover_s15591,cylinder_bottle,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000271_handover_s15591.json,0.240539,0.0679801,6,train
cylinder_bottle_s591,000576_hold_s15591,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/000576_hold_s15591.json,0.240539,0.0679801,2,train
cylinder_bottle_s591,001072_hold_s15591,cylinder_bottle,hold,data/oakink_shadow_dataset_valid_force_noise_accept_1/cylinder_bottle_s591/001072_hold_s15591.json,0.240539,0.0679801,14,train
marker_pen20,000421_handover_another_a29216,pen,handover,data/oakink_shadow_dataset_valid_force_noise_accept_1/marker_pen20/000421_handover_another_a29216.json,0.1089487,0.01619306,12,train
